"Group2","Group","TP","Pheno.Treat","Cage","Cage.Pheno","LD","LDsd","LDse","LDm","LDmsd","LDmse","LDf","LDfsd","LDfse","SRM","SRMsd","SRMse","SRF","SRFsd","SRFse","Fec","Fecsd","Fecse","TOTF","TOTFsd","TOTFse","Viab","Viabsd","Viabse","BS","BSse"
"4-A2-aa","4-aa","4","a","A2","aa",229.787878766667,2.28703377943232,1.32041956820102,234.4063575,3.63175351494457,2.09679386948362,224.352474333333,3.27286570575402,1.88958989623858,62.2666666666667,7.170309151866,4.13977991900267,39.2,9.40638081304388,5.43077649451101,29.2233333333333,4.07082710678473,2.35029312592659,87.6666666666667,12.2087400387318,7.04871934782798,0.906666666666667,0.0832666399786453,0.0480740170061865,1171.105,22.88213189
"4-A2-ab","4-ab","4","b","A2","ab",217.508080433333,1.86195580293344,1.07500068404281,218.323620833333,1.01708947518536,0.587216882288202,216.7085073,2.76966885861695,1.59906906108862,40,5.2,3.00222139978605,30.1333333333333,1.4047538337137,0.811035004039763,47.4833333333333,7.31284714275728,4.2220742664135,142.45,21.9346187566595,12.6639580437292,0.953333333333333,0.0642910050732864,0.0371184290855335,1248.205833,12.24632124
"4-A3-aa","4-aa","4","a","A3","aa",238.1011294,4.79750241720609,2.76983931201182,240.753518533333,3.43301509496105,1.98205218920781,234.608776866667,6.97834235624004,4.02894783787256,64.8,3.6,2.07846096908265,68.4,16.4292422223303,9.48542741964395,19.6666666666667,2.23074725895457,1.28792253045144,59,6.70223843204642,3.86953916291505,0.913333333333333,0.0642910050732864,0.0371184290855335,1170.451667,13.68994714
"4-A3-ab","4-ab","4","b","A3","ab",217.625906266667,3.53417535254342,2.04045709115428,217.7361777,2.78113539544796,1.60568926921468,217.536255866667,4.35458519425519,2.51412093411239,45.7333333333333,6.60101002372617,3.81109491412172,35.8666666666667,13.4481721186685,7.76430579282169,38.2666666666667,4.63834381361853,2.6779490493867,114.8,13.9097088395121,8.03077414284161,0.966666666666667,0.0416333199893226,0.0240370085030932,1275.9025,9.362716529
"4-A4-aa","4-aa","4","a","A4","aa",230.703276533333,2.79193472725394,1.61192426633993,233.6657825,0.85923629882809,0.496080308425895,227.537240533333,4.98326352914499,2.87708853999471,48.8,11.0851251684408,6.4,60,11.5308282443197,6.6573267908373,6.16,0.95639949811781,0.552177507691141,18.4833333333333,2.86021560958843,1.65134625213625,0.94,0.06,0.0346410161513775,1229.714167,21.88939796
"4-A4-ab","4-ab","4","b","A4","ab",219.652071733333,1.2021505469206,0.694061941871066,220.826719566667,2.43923484743478,1.40829289578319,218.587615266667,3.48121802563605,2.00988216420875,44.6666666666667,8.2397410962562,4.75721673997634,39.7333333333333,10.653324989567,6.15070005049109,40.29,6.91739112671822,3.9937576291007,120.866666666667,20.7464053111216,11.9779426910931,0.993333333333333,0.0115470053837925,0.00666666666666667,1242.925,12.76793026
"4-A5-aa","4-aa","4","a","A5","aa",234.4313972,0.784108059969518,0.452704999497157,235.272982466667,3.38951638221771,1.95693819569604,233.640404033333,2.16492901191187,1.24992234780375,62.8,13.8043471413899,7.96994353806851,81.3333333333333,17.9881442437327,10.3854599213409,8.75333333333333,4.80204470338764,2.77246180216147,26.2666666666667,14.400462955521,8.3141111638253,0.973333333333333,0.0115470053837925,0.00666666666666667,1175.818333,18.54963594
"4-A5-ab","4-ab","4","b","A5","ab",223.021272866667,1.74833445166825,1.00940136630416,223.402178666667,3.23762146300605,1.86924162320065,222.201002066667,3.11595579918217,1.7989979194408,43.7333333333333,7.00095231617337,4.04200170432643,35.2,3.81575680566778,2.20302821891444,39.9566666666667,9.1377531884667,5.27568426314961,119.866666666667,27.4097306322651,15.8250153589534,0.96,0.04,0.023094010767585,1281.46,10.70342596
"4-A6-aa","4-aa","4","a","A6","aa",240.907936533333,1.99683044776282,1.1528705965419,241.1172592,2.72008170818765,1.57043990643992,240.724216966667,2.13445544049627,1.23232842314378,50.6666666666667,1.51437555888007,0.874325136573599,75.2,8.31384387633062,4.8,9.17333333333333,1.96265975995162,1.13314214073571,27.5166666666667,5.87884625869169,3.39415346998007,0.986666666666667,0.0230940107675851,0.0133333333333333,1112.923333,17.95934746
"4-A6-ab","4-ab","4","b","A6","ab",214.701509,4.91740715788271,2.83906634631857,216.5993266,3.12265560522133,1.80286605426103,212.766666666667,6.91688754667396,3.99346688702658,45.7333333333333,5.80114931141523,3.34929511655479,67.2,1.3856406460551,0.799999999999997,20.4233333333333,4.68215050306302,2.70324085332978,61.2666666666667,14.0432664766191,8.10788368057768,0.933333333333333,0.0305505046330389,0.0176383420737639,1181.314167,19.97191617
"4-B1-ba","4-ba","4","a","B1","ba",238.562569566667,4.1644416049853,2.40434148166274,240.4233634,2.84114437645289,1.64033547055167,236.686495733333,5.59436377434061,3.22990743106024,63.6,9.62496753241277,5.55697759577992,61.0666666666667,12.0088855991442,6.93333333333333,12.58,4.1567174549156,2.39988194154074,37.7333333333333,12.4648840080176,7.19660413744643,0.966666666666667,0.0416333199893226,0.0240370085030932,1217.4325,13.59068465
"4-B1-bb","4-bb","4","b","B1","bb",218.7246754,2.21886613157476,1.28106295836043,221.2095238,2.89127237595713,1.66927688455938,215.379310333333,1.19650699409587,0.690803635128522,43.6,3.41760149812701,1.9731531449265,39.2,3.27414110874898,1.89032625050104,30.3533333333333,5.83503498989795,3.36885902214847,91.0666666666667,17.5000952378361,10.1036846964088,0.986666666666667,0.0230940107675851,0.0133333333333333,1288.636667,7.802517109
"4-B2-ba","4-ba","4","a","B2","ba",231.8630525,4.14456704532518,2.39286689929295,233.676190466667,5.55237279022515,3.20566392507765,230.0711394,3.62947344917825,2.09547747289966,68.4,8.60697391654,4.96923870762246,68.4,9.00666419935816,5.2,10.6533333333333,5.33100678421378,3.07785820191755,31.9666666666667,15.9982290686605,9.23658185934843,0.873333333333333,0.113724814061547,0.065659052011974,1210.31,14.41131232
"4-B2-bb","4-bb","4","b","B2","bb",220.3873626,2.65488983590655,1.53280136142945,221.2807987,4.02978864271615,2.32659955764947,218.991694733333,0.461277696981391,0.266318802523377,59.4666666666667,11.553931509808,6.67066546738613,55.4666666666667,8.77572409168231,5.06666666666667,30.02,2.77638253848421,1.60294520596723,90.0666666666667,8.33386664960109,4.81156015353763,0.973333333333333,0.0230940107675851,0.0133333333333333,1303.550833,8.148939925
